mean_loss,epsilon
1.54594002753,0.9999451
1.07746789157,0.9990649
1.03525046755,0.9982612
0.983708843741,0.9974278
0.972598912393,0.9965935
0.934297207813,0.9955504
0.981413286527,0.994798
1.03767096854,0.9938656
1.00168387799,0.9930034
1.02212966841,0.9920872
1.00056759493,0.9911017
0.596517302194,0.9903664
0.45589996207,0.9896662
0.508329865874,0.9888409
0.475232007697,0.9879886
0.487798018252,0.9872272
0.556582505954,0.9863956
0.433319660837,0.9857089
0.475229650364,0.984790900001
0.439175267481,0.984051100001
0.453497542775,0.982980100001
0.481568602095,0.982205200001
0.457664639326,0.981368200001
0.508665149736,0.980626600001
0.489627457411,0.979684300001
0.474950968202,0.978589900001
0.453458637385,0.977801500001
0.461553595918,0.976959100001
0.513699631848,0.976169800001
0.430174918602,0.975462400001
0.440364043506,0.974515600001
0.489974685932,0.973666900001
0.517697713655,0.972876700001
0.497425981687,0.972193600001
0.447955489174,0.971443000001
0.515421748994,0.970546600001
0.458170596794,0.969769900001
0.494792094032,0.969030100001
0.467930976976,0.968257000001
0.476497956431,0.967411900001
0.45594635022,0.966485800001
0.479602622753,0.965484100001
0.476166305101,0.964444600001
0.446065632783,0.963630100001
0.504318355693,0.962689600001
0.460974167915,0.961689700001
0.447335788721,0.960882400001
0.470272978525,0.960005800001
0.405880684092,0.959211100001
0.495603556665,0.958401100001
0.421301400266,0.957565000001
0.457007313403,0.956620000001
0.451301837005,0.955723600001
0.467430810487,0.954964000001
0.498004287348,0.954189100002
0.439931959237,0.953489800002
0.43529842193,0.952753600002
0.526752478295,0.951943600002
0.519485944776,0.951142600002
0.526737557797,0.950391100002
0.442646559657,0.949538800002
0.475907375104,0.948186100002
0.464041738548,0.947383300002
0.449764391317,0.946398700002
0.477540687618,0.945698500002
0.424823990701,0.944740000002
0.48128644651,0.943829200002
0.456303052253,0.943085800002
0.471924474264,0.942184900002
0.447170976094,0.941347900002
0.548977601402,0.940648600002
0.468978192567,0.939839500002
0.434771651327,0.939098800002
0.471940187436,0.938242900002
0.503546422775,0.937347400002
0.467175638722,0.936609400002
0.46160516503,0.935827300002
0.505798372663,0.935011900002
0.479105576466,0.934192900002
0.459696712466,0.933511600002
0.409728926319,0.932634100002
0.419113470378,0.931825000002
0.450348691273,0.930965500002
0.462109012195,0.930062800002
0.499557760855,0.929153800002
0.462162133492,0.928470700002
0.455449915772,0.927623800002
0.478118838738,0.926786800002
0.434704419417,0.926088400002
0.497183501944,0.925351300002
0.448678874797,0.924457600002
0.455095617376,0.923688100003
0.475847654592,0.922709800003
0.467617817601,0.922025800003
0.430473885936,0.921231100003
0.424951375774,0.920497600003
0.476809099863,0.919738900003
0.435862190381,0.918987400003
0.485485433322,0.918142300003
0.447651125248,0.917292700003
0.430276736412,0.916343200003
0.419854410519,0.915606100003
0.441982627182,0.914683600003
0.456734632677,0.913930300003
0.431113300778,0.912985300003
0.442614507909,0.912062800003
0.397854191356,0.911352700003
0.391564554737,0.910476100003
0.412545916929,0.909595000003
0.438672928888,0.908801200003
0.445919077914,0.908007400003
0.419434973281,0.907227100003
0.436216891672,0.906409000003
0.416151389455,0.905578300003
0.402005961454,0.904878100003
0.391429231269,0.903839500003
0.424391401924,0.902899000003
0.375950894748,0.902122300003
0.380797658269,0.901330300003
0.418311913378,0.900522100003
0.449854107953,0.899839900003
0.442420363773,0.899154100003
0.419746512369,0.898315300003
0.400351483489,0.897508900003
0.424440303658,0.896797000003
0.399894611237,0.895886200003
0.38371212451,0.894955600003
0.413488912057,0.894274300003
0.362287069387,0.893537200004
0.376114939711,0.892799200004
0.364291975729,0.891926200004
0.442691556119,0.891109900004
0.412071870082,0.890276500004
0.455159389576,0.889573600004
0.428018034204,0.888835600004
0.405002890015,0.887765500004
0.387036884317,0.886880800004
0.392292283464,0.886075300004
0.344475910815,0.885205900004
0.378948938881,0.884449000004
0.37552093995,0.883625500004
0.370449338961,0.882872200004
0.408929154412,0.881993800004
0.435462605123,0.881237800004
0.423476211411,0.880199200004
0.38609815392,0.879490900004
0.408125377524,0.878751100004
0.388251502724,0.877944700004
0.358227391108,0.877210300004
0.398853208204,0.876479500004
0.383541736383,0.875692000004
0.368177308908,0.874864000004
0.361635632516,0.874082800004
0.374836505904,0.873304300004
0.382661620695,0.872374600004
0.407675425568,0.871608700004
0.381329692856,0.870817600004
0.340381247254,0.869924800004
0.398051309021,0.869199400004
0.36131598134,0.868086100004
0.391367289162,0.867297700004
0.337737452875,0.866616400004
0.35867380263,0.865628200004
0.334535725331,0.864784000004
0.416121711478,0.864024400004
0.349138584663,0.863298100005
0.375163502762,0.862587100005
0.368556343423,0.861661900005
0.340219643521,0.860836600005
0.328312186765,0.859801600005
0.360425040251,0.858888100005
0.324957225963,0.858151900005
0.320610528952,0.857414800005
0.325778460623,0.856730800005
0.325195321706,0.855728200005
0.363960416268,0.854951500005
0.37688617768,0.854116300005
0.33681868567,0.853325200005
0.357440268594,0.852592600005
0.346346205956,0.851725000005
0.316899365251,0.850710700005
0.320467689043,0.849874600005
0.330671312538,0.848944000005
0.312095790058,0.848034100005
0.330174131964,0.847171900005
0.368352416988,0.846335800005
0.348648362013,0.845535700005
0.325858191564,0.844720300005
0.36923894876,0.843861700005
0.36502047001,0.843179500005
0.321811277645,0.842426200005
0.309664862769,0.841672000005
0.307115154901,0.840801700005
0.31707882439,0.839955700005
0.331824815375,0.838842400005
0.320827722023,0.837959500005
0.349733409878,0.837226000005
0.359884859568,0.836444800005
0.364374059528,0.835500700005
0.343409957999,0.834661900005
0.348394668728,0.833927500005
0.32692349509,0.833082400005
0.349842567884,0.832144600006
0.307814712708,0.831229300006
0.31180930501,0.830255500006
0.331358036085,0.829422100006
0.318148971332,0.828601300006
0.353563512166,0.827835400006
0.335823377066,0.826849900006
0.348375296724,0.826066000006
0.336299342415,0.825232600006
0.335281653085,0.824267800006
0.323365746616,0.823583800006
0.309818681924,0.822617200006
0.318618606271,0.821769400006
0.28338885227,0.820857700006
0.300792314835,0.820199800006
0.350140881782,0.819438400006
0.374147829826,0.818756200006
0.346300341451,0.817891300006
0.333920391131,0.816956200006
0.303841709493,0.816191200006
0.332565804602,0.815259700006
0.315725594873,0.814509100006
0.297278992156,0.813714400006
0.310713153699,0.813031300006
0.290045070199,0.812184400006
0.299408886499,0.811201600006
0.324982080098,0.810332200006
0.331817964686,0.809509600006
0.323093871726,0.808624900006
0.322205679435,0.807888700006
0.318735670544,0.806900500006
0.300579510876,0.805834900006
0.298514238984,0.805099600006
0.311309048399,0.804097000006
0.298958893744,0.803264500006
0.300145917756,0.802459000007
0.290242051754,0.801577000007
0.350363372659,0.800608600007
0.3158382765,0.799730200007
0.305007530033,0.798890500007
0.318479136179,0.798101200007
0.294366126785,0.797347000007
0.300053579881,0.796408300007
0.275767975569,0.795562300007
0.300027374629,0.794818000007
0.277872588283,0.793685800007
0.280500234239,0.792930700007
0.338666049709,0.792147700007
0.306349599929,0.791356600007
0.307572593263,0.790530400007
0.29036978441,0.789401800007
0.312993675332,0.788442400007
0.301347275095,0.787600900007
0.290522755805,0.786849400007
0.294804863351,0.786071800007
0.270797855842,0.785344600007
0.297260919176,0.784581400007
0.276882488048,0.783775900007
0.336180522453,0.782918200007
0.320807260331,0.782208100007
0.302031803831,0.781174900007
0.302937616274,0.780370300007
0.323025012053,0.779635900007
0.283734103034,0.778897900007
0.288694273179,0.777918700007
0.28067133321,0.777161800007
0.297389877437,0.776338300007
0.304480226303,0.775598500007
0.277870019812,0.774604000007
0.326982740226,0.773920900007
0.320939548494,0.773045200007
0.333421869115,0.772190200008
0.313416686829,0.771505300008
0.317335454813,0.770779000008
0.309436494813,0.769967200008
0.317002296606,0.769090600008
0.282267278417,0.768340900008
0.289843103667,0.767510200008
0.293779461889,0.766774000008
0.279386148843,0.765659800008
0.336326829431,0.764699500008
0.339652146635,0.763738300008
0.322067859114,0.762857200008
0.317145318467,0.761920300008
0.320825082914,0.761170600008
0.328652801621,0.760424500008
0.294143655441,0.759583000008
0.301192255343,0.758661400008
0.290903561495,0.757889200008
0.296704720278,0.757136800008
0.347454189784,0.756207100008
0.369401533306,0.755307100008
0.3520435153,0.754452100008
0.344464734378,0.753502600008
0.330486877443,0.752632300008
0.339324209079,0.751676500008
0.335716713527,0.750861100008
0.331402905672,0.750104200008
0.323535137667,0.749191600008
0.33290885122,0.748324000008
0.318565115347,0.747588700008
0.401405820003,0.746657200008
0.383666244226,0.745849900008
0.394961896919,0.745165900008
0.364891809638,0.744315400008
0.369160110858,0.743310100008
0.392226204286,0.742471300008
0.355451984675,0.741651400009
0.394667438471,0.740917000009
0.376469685999,0.740027800009
0.34815408069,0.738933400009
0.385810510945,0.738103600009
0.395287122398,0.737224300009
0.385230357181,0.736526800009
0.380678775059,0.735659200009
0.401697926432,0.734931100009
0.366338203303,0.734030200009
0.364338951759,0.733071700009
0.362104429052,0.732081700009
0.373833116772,0.731234800009
0.378540987227,0.730164700009
0.371143545727,0.729378100009
0.38947678771,0.728458300009
0.356741241144,0.727623100009
0.347616170598,0.726915700009
0.324859293431,0.725956300009
0.370667842105,0.725137300009
0.359295406109,0.724209400009
0.353109227478,0.723310300009
0.351857663253,0.722320300009
0.349739237698,0.721571500009
0.348287315703,0.720667900009
0.382884125014,0.719850700009
0.344238776015,0.719087500009
0.351895600717,0.718386400009
0.353309153471,0.717442300009
0.355373093452,0.716566600009
0.357351653282,0.715527100009
0.349234954542,0.714703600009
0.346219446588,0.713898100009
0.34476364814,0.713062000009
0.337667988233,0.712230400009
0.343302323811,0.71140420001
0.380303170811,0.71056720001
0.371291090761,0.70942600001
0.335713689227,0.70861330001
0.35691878334,0.70790500001
0.35890529285,0.70687810001
0.340904143719,0.70604020001
0.334219511443,0.70523020001
0.352308203361,0.70449400001
0.350412112757,0.70351750001
0.349073950987,0.70270390001
0.371747202589,0.70195420001
0.37773798557,0.70121350001
0.343154340489,0.70051600001
0.382499308592,0.69976000001
0.344111911274,0.69896710001
0.366705862899,0.69808060001
0.364232989294,0.69722920001
0.361512458228,0.69644800001
0.368559397019,0.69563170001
0.342684819094,0.69481720001
0.366881786165,0.69394960001
0.348957834512,0.69320980001
0.347836302091,0.69240970001
0.354117019483,0.69162400001
0.341437772296,0.69091750001
0.353896992342,0.69010750001
0.346393408574,0.68939830001
0.340890289129,0.68869720001
0.318891812892,0.68796910001
0.324876911982,0.68723020001
0.332920254448,0.68649040001
0.31041863833,0.68558410001
0.327433410821,0.68486140001
0.329767563874,0.68401360001
0.334962353617,0.68331430001
0.32800617633,0.68255110001
0.341960681493,0.68166820001
0.317538618248,0.680759200011
0.319953966419,0.679904200011
0.308990562247,0.679054600011
0.322839990161,0.678317500011
0.318464223707,0.677524600011
0.324322653651,0.676767700011
0.326517407924,0.676016200011
0.313313423893,0.675253000011
0.343209385201,0.674359300011
0.302182928497,0.673619500011
0.323247271244,0.672603400011
0.320758610684,0.671807800011
0.310958467516,0.670985200011
0.306507649419,0.670195900011
0.312409796223,0.669379600011
0.294896916388,0.668322100011
0.324969683378,0.667475200011
0.309357186496,0.666586000011
0.32593955323,0.665805700011
0.319077074641,0.664823800011
0.319770079658,0.663821200011
0.289364274362,0.662939200011
0.317002395165,0.662092300011
0.29833642153,0.661319200011
0.300658882288,0.660487600011
0.291977549127,0.659541700011
0.287325008022,0.658722700011
0.28990879623,0.657957700011
0.32185968299,0.657203500011
0.323805764955,0.656491600011
0.304838939117,0.655714900011
0.305779590656,0.654892300011
0.311841171108,0.654194800011
0.3205553845,0.653493700011
0.331843285906,0.652645000011
0.316855099879,0.651861100011
0.313845032263,0.651070900011
0.318451144442,0.650309500012
0.292231288651,0.649606600012
0.330692467828,0.648784000012
0.318900662582,0.647959600012
0.323176217341,0.647235100012
0.299805317603,0.646363000012
0.318570030849,0.645580900012
0.318557724069,0.644873500012
0.290936634797,0.644118400012
0.306046903154,0.643334500012
0.298132679936,0.642587500012
0.297715299602,0.641839600012
0.29936868669,0.641100700012
0.305914488018,0.640365400012
0.305310232587,0.639596800012
0.309760411674,0.638787700012
0.310028161169,0.638048800012
0.303740183728,0.637337800012
0.297019688609,0.636588100012
0.302710670199,0.635835700012
0.300338699087,0.635034700012
0.302336259615,0.634285000012
0.314650101444,0.633454300012
0.289879619264,0.632569600012
0.293743328824,0.631747900012
0.291224695974,0.630992800012
0.309353896134,0.630160300012
0.313585637482,0.629407900012
0.324415631533,0.628615900012
0.285184874842,0.627918400012
0.303402459137,0.627163300012
0.294919860571,0.626385700012
0.312644388667,0.625579300012
0.304124849594,0.624724300012
0.302194529125,0.623970100012
0.31361297604,0.623268100012
0.292995179715,0.622539100012
0.301645988894,0.621838000012
0.297409878136,0.621084700012
0.311462448353,0.620348500012
0.274272539804,0.619596100013
0.286179612721,0.618895900013
0.304310354104,0.618197500013
0.297286282321,0.617496400013
0.294246523988,0.616742200013
0.297330966212,0.615989800013
0.290623360995,0.615290500013
0.29730747935,0.614587600013
0.281055396934,0.613756000013
0.281050285994,0.613017100013
0.293695836724,0.612195400013
0.302662211426,0.611459200013
0.305235023802,0.610688800013
0.298728699647,0.609940900013
0.301466858243,0.609175900013
0.287153576819,0.608468500013
0.299666183893,0.607733200013
0.29497590366,0.606980800013
0.291886738131,0.606209500013
0.307922016452,0.605328400013
0.279931553986,0.604619200013
0.268933979738,0.603879400013
0.291217180254,0.603086500013
0.278993977245,0.602080300013
0.293399516012,0.601327900013
0.285498126183,0.600571900013
0.285016485063,0.599700700013
0.280328606496,0.598999600013
0.268193576564,0.598248100013
0.272131131951,0.597392200013
0.264423194942,0.596638000013
0.269944155469,0.595858600013
0.260316097674,0.595447300013
0.272256514334,0.594547300013
